Depart,Destination,Drive-up,Vessel,timestamp
08:45 AM,Seattle,70 Spaces,Wenatchee,3/23/2026 8:46:23 AM
09:40 AM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
10:25 AM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
11:30 AM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
12:20 PM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
01:15 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
02:05 PM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
02:55 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
03:50 PM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
04:45 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
05:35 PM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
06:40 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
07:20 PM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
08:20 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
09:00 PM,Seattle,197 Spaces,Wenatchee,3/23/2026 8:46:23 AM
10:00 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
11:30 PM,Seattle,197 Spaces,Puyallup,3/23/2026 8:46:23 AM
