Depart,Destination,Drive-up,Vessel,timestamp
11:55 AM,Edmonds,155 Spaces,Puyallup,3/6/2026 11:30:55 AM
12:45 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
01:30 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
02:30 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
03:10 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
04:00 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
04:40 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
05:30 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
06:10 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
07:00 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
07:45 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
08:20 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
09:10 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
09:40 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
10:30 PM,Edmonds,197 Spaces,Puyallup,3/6/2026 11:30:55 AM
11:10 PM,Edmonds,186 Spaces,Walla Walla,3/6/2026 11:30:55 AM
