Depart,Destination,Drive-up,Vessel,timestamp
05:30 PM,Bremerton,90 Spaces,Chimacum,2/4/2026 4:51:40 PM
05:45 PM,Bainbridge Island,191 Spaces,Tacoma,2/4/2026 4:51:40 PM
06:30 PM,Bainbridge Island,197 Spaces,Wenatchee,2/4/2026 4:51:40 PM
07:30 PM,Bainbridge Island,197 Spaces,Tacoma,2/4/2026 4:51:40 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,2/4/2026 4:51:40 PM
08:15 PM,Bainbridge Island,197 Spaces,Wenatchee,2/4/2026 4:51:40 PM
09:20 PM,Bainbridge Island,197 Spaces,Tacoma,2/4/2026 4:51:40 PM
10:05 PM,Bainbridge Island,197 Spaces,Wenatchee,2/4/2026 4:51:40 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,2/4/2026 4:51:40 PM
10:50 PM,Bainbridge Island,197 Spaces,Tacoma,2/4/2026 4:51:40 PM
12:15 AM,Bainbridge Island,197 Spaces,Tacoma,2/4/2026 4:51:40 PM
12:50 AM,Bremerton,141 Spaces,Chimacum,2/4/2026 4:51:40 PM
01:35 AM,Bainbridge Island,197 Spaces,Tacoma,2/4/2026 4:51:40 PM
