Depart,Destination,Drive-up,Vessel,timestamp
04:45 PM,Kingston,36 Spaces,Spokane,3/22/2026 4:19:24 PM
05:25 PM,Kingston,186 Spaces,Walla Walla,3/22/2026 4:19:24 PM
06:15 PM,Kingston,186 Spaces,Spokane,3/22/2026 4:19:24 PM
07:00 PM,Kingston,186 Spaces,Walla Walla,3/22/2026 4:19:24 PM
07:40 PM,Kingston,186 Spaces,Spokane,3/22/2026 4:19:24 PM
08:30 PM,Kingston,186 Spaces,Walla Walla,3/22/2026 4:19:24 PM
09:05 PM,Kingston,186 Spaces,Spokane,3/22/2026 4:19:24 PM
09:50 PM,Kingston,186 Spaces,Walla Walla,3/22/2026 4:19:24 PM
10:25 PM,Kingston,186 Spaces,Spokane,3/22/2026 4:19:24 PM
11:10 PM,Kingston,186 Spaces,Walla Walla,3/22/2026 4:19:24 PM
11:45 PM,Kingston,186 Spaces,Spokane,3/22/2026 4:19:24 PM
