Depart,Destination,Drive-up,Vessel,timestamp
01:20 PM,Seattle,84 Spaces,Tacoma,8/22/2026 1:04:44 PM
02:10 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 1:04:44 PM
03:00 PM,Seattle,197 Spaces,Tacoma,8/22/2026 1:04:44 PM
03:55 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 1:04:44 PM
04:40 PM,Seattle,197 Spaces,Tacoma,8/22/2026 1:04:44 PM
05:35 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 1:04:44 PM
06:30 PM,Seattle,197 Spaces,Tacoma,8/22/2026 1:04:44 PM
07:15 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 1:04:44 PM
08:10 PM,Seattle,197 Spaces,Tacoma,8/22/2026 1:04:44 PM
08:55 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 1:04:44 PM
09:45 PM,Seattle,197 Spaces,Tacoma,8/22/2026 1:04:44 PM
10:30 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 1:04:44 PM
