Depart,Destination,Drive-up,Vessel,timestamp
06:30 PM,Bainbridge Island,164 Spaces,Tacoma,4/13/2026 6:06:14 PM
06:45 PM,Bremerton,134 Spaces,Kaleetan,4/13/2026 6:06:14 PM
07:30 PM,Bainbridge Island,197 Spaces,Puyallup,4/13/2026 6:06:14 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,4/13/2026 6:06:14 PM
08:15 PM,Bainbridge Island,197 Spaces,Tacoma,4/13/2026 6:06:14 PM
09:05 PM,Bremerton,139 Spaces,Kaleetan,4/13/2026 6:06:14 PM
09:20 PM,Bainbridge Island,197 Spaces,Puyallup,4/13/2026 6:06:14 PM
10:05 PM,Bainbridge Island,197 Spaces,Tacoma,4/13/2026 6:06:14 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,4/13/2026 6:06:14 PM
10:50 PM,Bainbridge Island,197 Spaces,Puyallup,4/13/2026 6:06:14 PM
12:15 AM,Bainbridge Island,197 Spaces,Puyallup,4/13/2026 6:06:14 PM
12:50 AM,Bremerton,141 Spaces,Chimacum,4/13/2026 6:06:14 PM
01:35 AM,Bainbridge Island,197 Spaces,Puyallup,4/13/2026 6:06:14 PM
