Depart,Destination,Drive-up,Vessel,timestamp
05:45 PM,Bainbridge Island,38 Spaces,Puyallup,4/22/2026 5:42:12 PM
06:30 PM,Bainbridge Island,197 Spaces,Tacoma,4/22/2026 5:42:12 PM
06:45 PM,Bremerton,139 Spaces,Kaleetan,4/22/2026 5:42:12 PM
07:30 PM,Bainbridge Island,197 Spaces,Puyallup,4/22/2026 5:42:12 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,4/22/2026 5:42:12 PM
08:15 PM,Bainbridge Island,197 Spaces,Tacoma,4/22/2026 5:42:12 PM
09:05 PM,Bremerton,139 Spaces,Kaleetan,4/22/2026 5:42:12 PM
09:20 PM,Bainbridge Island,197 Spaces,Puyallup,4/22/2026 5:42:12 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,4/22/2026 5:42:12 PM
10:50 PM,Bainbridge Island,197 Spaces,Puyallup,4/22/2026 5:42:12 PM
12:15 AM,Bainbridge Island,197 Spaces,Puyallup,4/22/2026 5:42:12 PM
12:50 AM,Bremerton,141 Spaces,Chimacum,4/22/2026 5:42:12 PM
01:35 AM,Bainbridge Island,197 Spaces,Puyallup,4/22/2026 5:42:12 PM
