Depart,Destination,Drive-up,Vessel,timestamp
03:00 PM,Seattle,196 Spaces,Tacoma,2/8/2026 2:16:29 PM
03:55 PM,Seattle,197 Spaces,Wenatchee,2/8/2026 2:16:29 PM
04:40 PM,Seattle,197 Spaces,Tacoma,2/8/2026 2:16:29 PM
05:35 PM,Seattle,197 Spaces,Wenatchee,2/8/2026 2:16:29 PM
06:30 PM,Seattle,197 Spaces,Tacoma,2/8/2026 2:16:29 PM
07:15 PM,Seattle,197 Spaces,Wenatchee,2/8/2026 2:16:29 PM
08:10 PM,Seattle,197 Spaces,Tacoma,2/8/2026 2:16:29 PM
08:55 PM,Seattle,197 Spaces,Wenatchee,2/8/2026 2:16:29 PM
09:45 PM,Seattle,197 Spaces,Tacoma,2/8/2026 2:16:29 PM
10:30 PM,Seattle,197 Spaces,Wenatchee,2/8/2026 2:16:29 PM
