Depart,Destination,Drive-up,Vessel,timestamp
05:30 PM,Bremerton,88 Spaces,Walla Walla,2/5/2026 5:17:51 PM
05:45 PM,Bainbridge Island,138 Spaces,Tacoma,2/5/2026 5:17:51 PM
06:30 PM,Bainbridge Island,197 Spaces,Wenatchee,2/5/2026 5:17:51 PM
07:30 PM,Bainbridge Island,197 Spaces,Tacoma,2/5/2026 5:17:51 PM
07:50 PM,Bremerton,186 Spaces,Walla Walla,2/5/2026 5:17:51 PM
08:15 PM,Bainbridge Island,197 Spaces,Wenatchee,2/5/2026 5:17:51 PM
09:20 PM,Bainbridge Island,197 Spaces,Tacoma,2/5/2026 5:17:51 PM
10:05 PM,Bainbridge Island,197 Spaces,Wenatchee,2/5/2026 5:17:51 PM
10:30 PM,Bremerton,186 Spaces,Walla Walla,2/5/2026 5:17:51 PM
10:50 PM,Bainbridge Island,197 Spaces,Tacoma,2/5/2026 5:17:51 PM
12:15 AM,Bainbridge Island,197 Spaces,Tacoma,2/5/2026 5:17:51 PM
12:50 AM,Bremerton,186 Spaces,Walla Walla,2/5/2026 5:17:51 PM
01:35 AM,Bainbridge Island,197 Spaces,Tacoma,2/5/2026 5:17:51 PM
