Depart,Destination,Drive-up,Vessel,timestamp
03:00 PM,Seattle,1 Space,Wenatchee,6/21/2026 3:03:13 PM
03:55 PM,Seattle,197 Spaces,Tacoma,6/21/2026 3:03:13 PM
04:40 PM,Seattle,197 Spaces,Wenatchee,6/21/2026 3:03:13 PM
05:35 PM,Seattle,197 Spaces,Tacoma,6/21/2026 3:03:13 PM
06:30 PM,Seattle,197 Spaces,Wenatchee,6/21/2026 3:03:13 PM
07:15 PM,Seattle,197 Spaces,Tacoma,6/21/2026 3:03:13 PM
08:10 PM,Seattle,197 Spaces,Wenatchee,6/21/2026 3:03:13 PM
08:55 PM,Seattle,197 Spaces,Tacoma,6/21/2026 3:03:13 PM
09:45 PM,Seattle,197 Spaces,Wenatchee,6/21/2026 3:03:13 PM
10:30 PM,Seattle,197 Spaces,Tacoma,6/21/2026 3:03:13 PM
