Depart,Destination,Drive-up,Vessel,timestamp
04:15 PM,Bremerton,83 Spaces,Kaleetan,5/9/2026 4:13:58 PM
04:45 PM,Bainbridge Island,103 Spaces,Tacoma,5/9/2026 4:13:58 PM
05:30 PM,Bremerton,141 Spaces,Chimacum,5/9/2026 4:13:58 PM
05:35 PM,Bainbridge Island,197 Spaces,Wenatchee,5/9/2026 4:13:58 PM
06:25 PM,Bainbridge Island,197 Spaces,Tacoma,5/9/2026 4:13:58 PM
06:45 PM,Bremerton,139 Spaces,Kaleetan,5/9/2026 4:13:58 PM
07:20 PM,Bainbridge Island,197 Spaces,Wenatchee,5/9/2026 4:13:58 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,5/9/2026 4:13:58 PM
08:10 PM,Bainbridge Island,197 Spaces,Tacoma,5/9/2026 4:13:58 PM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,5/9/2026 4:13:58 PM
09:05 PM,Bremerton,139 Spaces,Kaleetan,5/9/2026 4:13:58 PM
09:45 PM,Bainbridge Island,197 Spaces,Tacoma,5/9/2026 4:13:58 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,5/9/2026 4:13:58 PM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,5/9/2026 4:13:58 PM
11:15 PM,Bainbridge Island,197 Spaces,Tacoma,5/9/2026 4:13:58 PM
