Depart,Destination,Drive-up,Vessel,timestamp
12:30 PM,Bainbridge Island,172 Spaces,Wenatchee,1/31/2026 11:39:20 AM
01:15 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
02:10 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 11:39:20 AM
03:05 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
03:50 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 11:39:20 AM
04:45 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
05:35 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 11:39:20 AM
06:25 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
07:20 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 11:39:20 AM
08:10 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 11:39:20 AM
09:45 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,1/31/2026 11:39:20 AM
11:15 PM,Bainbridge Island,197 Spaces,Tacoma,1/31/2026 11:39:20 AM
