Depart,Destination,Drive-up,Vessel,timestamp
12:30 PM,Bainbridge Island,0 Spaces,Wenatchee,3/28/2026 12:21:47 PM
01:10 PM,Bremerton,40 Spaces,Salish,3/28/2026 12:21:47 PM
01:15 PM,Bainbridge Island,174 Spaces,Puyallup,3/28/2026 12:21:47 PM
02:10 PM,Bainbridge Island,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
03:05 PM,Bainbridge Island,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
03:50 PM,Bainbridge Island,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
04:15 PM,Bremerton,62 Spaces,Salish,3/28/2026 12:21:47 PM
04:45 PM,Bainbridge Island,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
05:35 PM,Bainbridge Island,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
06:25 PM,Bainbridge Island,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
07:20 PM,Bainbridge Island,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
07:50 PM,Bremerton,139 Spaces,Kaleetan,3/28/2026 12:21:47 PM
08:10 PM,Bainbridge Island,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
08:50 PM,Bremerton,62 Spaces,Salish,3/28/2026 12:21:47 PM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
09:45 PM,Bainbridge Island,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
10:30 PM,Bremerton,139 Spaces,Kaleetan,3/28/2026 12:21:47 PM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,3/28/2026 12:21:47 PM
11:15 PM,Bainbridge Island,197 Spaces,Puyallup,3/28/2026 12:21:47 PM
