Depart,Destination,Drive-up,Vessel,timestamp
05:30 PM,Bremerton,83 Spaces,Chimacum,8/15/2026 4:57:46 PM
05:35 PM,Bainbridge Island,138 Spaces,Wenatchee,8/15/2026 4:57:46 PM
06:25 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:57:46 PM
07:20 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:57:46 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,8/15/2026 4:57:46 PM
08:10 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:57:46 PM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:57:46 PM
09:45 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:57:46 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,8/15/2026 4:57:46 PM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,8/15/2026 4:57:46 PM
11:15 PM,Bainbridge Island,197 Spaces,Tacoma,8/15/2026 4:57:46 PM
