Depart,Destination,Drive-up,Vessel,timestamp
03:55 PM,Kingston,0 Spaces,Spokane,6/13/2026 3:47:28 PM
04:45 PM,Kingston,180 Spaces,Walla Walla,6/13/2026 3:47:28 PM
05:25 PM,Kingston,186 Spaces,Spokane,6/13/2026 3:47:28 PM
06:15 PM,Kingston,186 Spaces,Walla Walla,6/13/2026 3:47:28 PM
07:00 PM,Kingston,186 Spaces,Spokane,6/13/2026 3:47:28 PM
07:40 PM,Kingston,186 Spaces,Walla Walla,6/13/2026 3:47:28 PM
08:30 PM,Kingston,186 Spaces,Spokane,6/13/2026 3:47:28 PM
09:05 PM,Kingston,186 Spaces,Walla Walla,6/13/2026 3:47:28 PM
09:50 PM,Kingston,186 Spaces,Spokane,6/13/2026 3:47:28 PM
10:25 PM,Kingston,186 Spaces,Walla Walla,6/13/2026 3:47:28 PM
11:45 PM,Kingston,186 Spaces,Walla Walla,6/13/2026 3:47:28 PM
