Depart,Destination,Drive-up,Vessel,timestamp
01:10 PM,Bainbridge Island,122 Spaces,Puyallup,3/13/2026 12:56:48 PM
01:30 PM,Bremerton,131 Spaces,Kaleetan,3/13/2026 12:56:48 PM
02:05 PM,Bainbridge Island,197 Spaces,Wenatchee,3/13/2026 12:56:48 PM
02:50 PM,Bremerton,141 Spaces,Chimacum,3/13/2026 12:56:48 PM
03:00 PM,Bainbridge Island,197 Spaces,Puyallup,3/13/2026 12:56:48 PM
03:50 PM,Bainbridge Island,197 Spaces,Wenatchee,3/13/2026 12:56:48 PM
04:15 PM,Bremerton,139 Spaces,Kaleetan,3/13/2026 12:56:48 PM
04:45 PM,Bainbridge Island,197 Spaces,Puyallup,3/13/2026 12:56:48 PM
05:30 PM,Bremerton,141 Spaces,Chimacum,3/13/2026 12:56:48 PM
05:45 PM,Bainbridge Island,197 Spaces,Wenatchee,3/13/2026 12:56:48 PM
06:30 PM,Bainbridge Island,197 Spaces,Puyallup,3/13/2026 12:56:48 PM
06:45 PM,Bremerton,139 Spaces,Kaleetan,3/13/2026 12:56:48 PM
07:30 PM,Bainbridge Island,197 Spaces,Wenatchee,3/13/2026 12:56:48 PM
07:50 PM,Bremerton,141 Spaces,Chimacum,3/13/2026 12:56:48 PM
08:15 PM,Bainbridge Island,197 Spaces,Puyallup,3/13/2026 12:56:48 PM
09:05 PM,Bremerton,139 Spaces,Kaleetan,3/13/2026 12:56:48 PM
09:20 PM,Bainbridge Island,197 Spaces,Wenatchee,3/13/2026 12:56:48 PM
10:05 PM,Bainbridge Island,197 Spaces,Puyallup,3/13/2026 12:56:48 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,3/13/2026 12:56:48 PM
10:50 PM,Bainbridge Island,197 Spaces,Wenatchee,3/13/2026 12:56:48 PM
