Depart,Destination,Drive-up,Vessel,timestamp
07:55 AM,Edmonds,170 Spaces,Puyallup,1/31/2026 7:28:59 AM
08:40 AM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
09:35 AM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
10:20 AM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
11:05 AM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
11:55 AM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
12:45 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
01:30 PM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
02:30 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
03:10 PM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
04:00 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
04:40 PM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
05:30 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
06:10 PM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
07:00 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
07:45 PM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
08:20 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
09:10 PM,Edmonds,186 Spaces,Spokane,1/31/2026 7:28:59 AM
09:40 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
11:10 PM,Edmonds,197 Spaces,Puyallup,1/31/2026 7:28:59 AM
