Depart,Destination,Drive-up,Vessel,timestamp
07:50 PM,Bremerton,127 Spaces,Chimacum,2/14/2026 7:32:25 PM
08:10 PM,Bainbridge Island,185 Spaces,Tacoma,2/14/2026 7:32:25 PM
09:00 PM,Bainbridge Island,197 Spaces,Wenatchee,2/14/2026 7:32:25 PM
09:05 PM,Bremerton,139 Spaces,Kaleetan,2/14/2026 7:32:25 PM
09:45 PM,Bainbridge Island,197 Spaces,Tacoma,2/14/2026 7:32:25 PM
10:30 PM,Bremerton,141 Spaces,Chimacum,2/14/2026 7:32:25 PM
10:40 PM,Bainbridge Island,197 Spaces,Wenatchee,2/14/2026 7:32:25 PM
11:15 PM,Bainbridge Island,197 Spaces,Tacoma,2/14/2026 7:32:25 PM
12:45 AM,Bainbridge Island,197 Spaces,Tacoma,2/14/2026 7:32:25 PM
12:50 AM,Bremerton,141 Spaces,Chimacum,2/14/2026 7:32:25 PM
01:05 AM,Bainbridge Island,197 Spaces,Tacoma,2/14/2026 7:32:25 PM
02:10 AM,Bainbridge Island,197 Spaces,Tacoma,2/14/2026 7:32:25 PM
02:25 AM,Bainbridge Island,197 Spaces,Tacoma,2/14/2026 7:32:25 PM
