Depart,Destination,Drive-up,Vessel,timestamp
12:20 PM,Seattle,141 Spaces,Wenatchee,8/22/2026 12:02:20 PM
01:20 PM,Seattle,197 Spaces,Tacoma,8/22/2026 12:02:20 PM
02:10 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 12:02:20 PM
03:00 PM,Seattle,197 Spaces,Tacoma,8/22/2026 12:02:20 PM
03:55 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 12:02:20 PM
04:40 PM,Seattle,197 Spaces,Tacoma,8/22/2026 12:02:20 PM
05:35 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 12:02:20 PM
06:30 PM,Seattle,197 Spaces,Tacoma,8/22/2026 12:02:20 PM
07:15 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 12:02:20 PM
08:10 PM,Seattle,197 Spaces,Tacoma,8/22/2026 12:02:20 PM
08:55 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 12:02:20 PM
09:45 PM,Seattle,197 Spaces,Tacoma,8/22/2026 12:02:20 PM
10:30 PM,Seattle,197 Spaces,Wenatchee,8/22/2026 12:02:20 PM
