Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Vashon,Fauntleroy,05:40,05:41,05:57,12/30/2025,
Sealth,Fauntleroy,Vashon,06:10,06:11,06:26,12/30/2025,
Sealth,Vashon,Fauntleroy,06:35,06:36,06:51,12/30/2025,
Sealth,Fauntleroy,Vashon,07:05,07:06,07:21,12/30/2025,
Sealth,Vashon,Southworth,07:30,07:31,07:43,12/30/2025,
Sealth,Southworth,Vashon,07:55,07:56,08:10,12/30/2025,
Sealth,Vashon,Fauntleroy,08:15,08:20,08:35,12/30/2025,
Sealth,Fauntleroy,Southworth,08:45,08:46,09:06,12/30/2025,
Sealth,Southworth,Vashon,09:20,09:21,09:34,12/30/2025,
Sealth,Vashon,Fauntleroy,09:40,09:47,10:02,12/30/2025,
