Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Port Townsend,Keystone,08:45,08:47,09:14,08/05/2026,
Salish,Keystone,Port Townsend,09:30,09:32,10:02,08/05/2026,
Salish,Port Townsend,Keystone,10:15,10:17,10:45,08/05/2026,
Salish,Keystone,Port Townsend,11:00,11:00,11:28,08/05/2026,
Salish,Port Townsend,Keystone,11:45,11:46,12:13,08/05/2026,
Salish,Keystone,Port Townsend,12:30,12:34,13:02,08/05/2026,
Salish,Port Townsend,Keystone,13:15,13:16,13:42,08/05/2026,
Salish,Keystone,Port Townsend,14:00,14:00,14:28,08/05/2026,
Salish,Port Townsend,Keystone,14:45,14:46,15:12,08/05/2026,
Salish,Keystone,Port Townsend,15:30,15:31,15:59,08/05/2026,
Salish,Port Townsend,Keystone,10:15,10:29,10:57,08/06/2026,
Salish,Keystone,Port Townsend,11:00,11:15,11:43,08/06/2026,
Salish,Port Townsend,Keystone,11:45,11:58,12:26,08/06/2026,
Salish,Keystone,Port Townsend,12:30,12:43,13:12,08/06/2026,
Salish,Port Townsend,Keystone,13:15,13:29,13:56,08/06/2026,
Salish,Keystone,Port Townsend,14:00,14:14,14:41,08/06/2026,
Salish,Port Townsend,Keystone,14:45,14:55,15:22,08/06/2026,
Salish,Keystone,Port Townsend,15:30,15:41,16:13,08/06/2026,
