Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Mukilteo,Clinton,20:05,20:06,20:19,09/18/2026,
Suquamish,Clinton,Mukilteo,20:30,20:31,20:45,09/18/2026,
Suquamish,Mukilteo,Clinton,21:00,21:00,21:15,09/18/2026,
Suquamish,Clinton,Mukilteo,21:30,21:31,21:44,09/18/2026,
Suquamish,Mukilteo,Clinton,22:00,22:00,22:14,09/18/2026,
Suquamish,Clinton,Mukilteo,22:30,22:30,22:47,09/18/2026,
Suquamish,Mukilteo,Clinton,23:00,23:00,23:15,09/18/2026,
Suquamish,Clinton,Mukilteo,23:30,23:30,23:44,09/18/2026,
Suquamish,Mukilteo,Clinton,00:05,00:05,00:20,09/19/2026,
Suquamish,Clinton,Mukilteo,00:35,00:35,00:48,09/19/2026,
Suquamish,Clinton,Mukilteo,05:30,05:32,05:47,09/19/2026,
Suquamish,Mukilteo,Clinton,06:00,06:01,06:17,09/19/2026,
Suquamish,Clinton,Mukilteo,06:30,06:30,06:44,09/19/2026,
Suquamish,Mukilteo,Clinton,07:00,07:00,07:14,09/19/2026,
Suquamish,Clinton,Mukilteo,07:30,07:30,07:44,09/19/2026,
Suquamish,Mukilteo,Clinton,08:00,08:02,08:18,09/19/2026,
Suquamish,Clinton,Mukilteo,08:30,08:34,08:52,09/19/2026,
Suquamish,Mukilteo,Clinton,09:00,09:05,09:21,09/19/2026,
Suquamish,Clinton,Mukilteo,09:30,09:38,09:53,09/19/2026,
Suquamish,Mukilteo,Clinton,10:00,10:07,10:22,09/19/2026,
Suquamish,Clinton,Mukilteo,10:30,10:37,10:53,09/19/2026,
Suquamish,Mukilteo,Clinton,11:00,11:07,11:22,09/19/2026,
Suquamish,Clinton,Mukilteo,11:30,11:40,11:54,09/19/2026,
Suquamish,Mukilteo,Clinton,12:00,12:10,12:25,09/19/2026,
Suquamish,Clinton,Mukilteo,12:30,12:43,12:58,09/19/2026,
Suquamish,Mukilteo,Clinton,13:00,13:15,13:29,09/19/2026,
Suquamish,Clinton,Mukilteo,13:30,13:47,14:01,09/19/2026,
Suquamish,Mukilteo,Clinton,14:05,14:18,14:32,09/19/2026,
Suquamish,Clinton,Mukilteo,14:35,14:53,15:06,09/19/2026,
Suquamish,Mukilteo,Clinton,15:05,15:23,15:36,09/19/2026,
Suquamish,Clinton,Mukilteo,15:35,15:59,16:12,09/19/2026,
Suquamish,Mukilteo,Clinton,16:05,16:32,16:47,09/19/2026,
Suquamish,Clinton,Mukilteo,17:05,17:05,17:19,09/19/2026,
Suquamish,Mukilteo,Clinton,17:40,17:35,17:49,09/19/2026,
Suquamish,Clinton,Mukilteo,18:05,18:05,18:19,09/19/2026,
Suquamish,Mukilteo,Clinton,18:40,18:35,18:49,09/19/2026,
Suquamish,Clinton,Mukilteo,19:05,19:07,19:20,09/19/2026,
Suquamish,Mukilteo,Clinton,19:35,19:33,19:49,09/19/2026,
Suquamish,Clinton,Mukilteo,20:00,20:07,20:20,09/19/2026,
Suquamish,Mukilteo,Clinton,20:35,20:33,20:46,09/19/2026,
Suquamish,Clinton,Mukilteo,21:00,21:00,21:13,09/19/2026,
Suquamish,Mukilteo,Clinton,22:00,22:07,22:21,09/19/2026,
Suquamish,Clinton,Mukilteo,22:30,22:31,22:56,09/19/2026,
Suquamish,Mukilteo,Clinton,23:00,23:03,23:18,09/19/2026,
