Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Bainbridge,Colman,04:45,04:46,05:19,04/15/2026,
Tacoma,Colman,Bainbridge,05:30,05:31,06:03,04/15/2026,
Tacoma,Bainbridge,Colman,06:20,06:22,06:55,04/15/2026,
Tacoma,Colman,Bainbridge,07:05,07:11,07:43,04/15/2026,
Tacoma,Bainbridge,Colman,07:55,07:59,08:32,04/15/2026,
Tacoma,Colman,Bainbridge,08:45,08:51,09:25,04/15/2026,
Tacoma,Bainbridge,Colman,09:40,09:42,10:17,04/15/2026,
Tacoma,Colman,Bainbridge,10:40,11:03,11:14,04/15/2026,
Tacoma,Bainbridge,Colman,11:30,11:39,12:10,04/15/2026,
Tacoma,Colman,Bainbridge,12:25,12:30,13:02,04/15/2026,
Tacoma,Bainbridge,Colman,13:15,13:17,13:49,04/15/2026,
Tacoma,Colman,Bainbridge,14:05,14:07,14:39,04/15/2026,
Tacoma,Bainbridge,Colman,14:55,14:56,15:27,04/15/2026,
Tacoma,Colman,Bainbridge,15:50,15:51,16:24,04/15/2026,
Tacoma,Bainbridge,Colman,16:45,16:46,17:18,04/15/2026,
Tacoma,Colman,Bainbridge,17:45,17:47,18:23,04/15/2026,
Tacoma,Bainbridge,Colman,18:40,18:45,19:14,04/15/2026,
Tacoma,Colman,Bainbridge,19:30,19:32,20:05,04/15/2026,
Tacoma,Bainbridge,Colman,20:20,20:21,20:53,04/15/2026,
Tacoma,Colman,Bainbridge,21:20,21:22,21:55,04/15/2026,
Tacoma,Bainbridge,Colman,22:00,22:04,22:36,04/15/2026,
Tacoma,Colman,Bainbridge,22:50,22:53,23:25,04/15/2026,
Tacoma,Bainbridge,Colman,23:30,23:34,00:03,04/15/2026,
