Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,06:30,06:30,06:55,03/28/2026,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:42,03/28/2026,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:25,03/28/2026,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:11,03/28/2026,
Kennewick,Port Townsend,Keystone,09:30,09:31,09:57,03/28/2026,
Kennewick,Keystone,Port Townsend,10:15,10:15,10:41,03/28/2026,
Kennewick,Port Townsend,Keystone,11:00,11:01,11:27,03/28/2026,
Kennewick,Keystone,Port Townsend,11:45,11:47,12:12,03/28/2026,
Kennewick,Port Townsend,Keystone,12:30,12:31,12:58,03/28/2026,
Kennewick,Keystone,Port Townsend,13:15,13:16,13:42,03/28/2026,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:25,03/28/2026,
Kennewick,Keystone,Port Townsend,14:45,14:46,15:11,03/28/2026,
Kennewick,Port Townsend,Keystone,15:30,15:34,16:00,03/28/2026,
Kennewick,Keystone,Port Townsend,16:15,16:16,16:45,03/28/2026,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:42,03/28/2026,
Kennewick,Keystone,Port Townsend,18:00,18:00,18:35,03/28/2026,
Kennewick,Port Townsend,Keystone,18:45,18:49,19:15,03/28/2026,
Kennewick,Keystone,Port Townsend,19:30,19:31,20:01,03/28/2026,
Kennewick,Port Townsend,Keystone,20:30,20:31,20:59,03/28/2026,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:39,03/28/2026,
Kennewick,Port Townsend,Keystone,06:30,06:30,06:57,03/29/2026,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:41,03/29/2026,
Kennewick,Port Townsend,Keystone,08:00,08:01,08:28,03/29/2026,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:12,03/29/2026,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:57,03/29/2026,
Kennewick,Keystone,Port Townsend,10:15,10:18,10:44,03/29/2026,
Kennewick,Port Townsend,Keystone,11:00,11:01,11:28,03/29/2026,
Kennewick,Keystone,Port Townsend,11:45,11:47,12:14,03/29/2026,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:57,03/29/2026,
Kennewick,Keystone,Port Townsend,13:15,13:17,13:43,03/29/2026,
Kennewick,Port Townsend,Keystone,14:00,14:02,14:29,03/29/2026,
Kennewick,Keystone,Port Townsend,14:45,14:51,15:15,03/29/2026,
Kennewick,Port Townsend,Keystone,15:30,15:35,16:01,03/29/2026,
Kennewick,Keystone,Port Townsend,16:15,16:22,16:48,03/29/2026,
