Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Kingston,Edmonds,04:45,04:45,05:07,07/14/2026,
Puyallup,Edmonds,Kingston,05:35,05:35,05:56,07/14/2026,
Puyallup,Kingston,Edmonds,06:25,06:27,06:50,07/14/2026,
Puyallup,Edmonds,Kingston,07:10,07:11,07:35,07/14/2026,
Puyallup,Kingston,Edmonds,07:55,07:57,08:18,07/14/2026,
Puyallup,Edmonds,Kingston,08:50,08:53,09:13,07/14/2026,
Puyallup,Kingston,Edmonds,09:35,09:37,10:00,07/14/2026,
Puyallup,Edmonds,Kingston,10:20,10:25,10:46,07/14/2026,
Puyallup,Kingston,Edmonds,11:05,11:08,11:34,07/14/2026,
Puyallup,Edmonds,Kingston,11:55,12:02,12:28,07/14/2026,
Puyallup,Kingston,Edmonds,12:45,12:56,13:18,07/14/2026,
Puyallup,Edmonds,Kingston,13:35,13:42,14:03,07/14/2026,
Puyallup,Kingston,Edmonds,14:30,14:31,14:52,07/14/2026,
Puyallup,Edmonds,Kingston,15:15,15:18,15:39,07/14/2026,
Puyallup,Kingston,Edmonds,16:00,16:03,16:28,07/14/2026,
Puyallup,Edmonds,Kingston,16:45,16:56,17:20,07/14/2026,
Puyallup,Kingston,Edmonds,17:30,17:41,18:02,07/14/2026,
Puyallup,Edmonds,Kingston,18:15,18:22,18:42,07/14/2026,
Puyallup,Kingston,Edmonds,19:00,19:01,19:22,07/14/2026,
Puyallup,Edmonds,Kingston,19:40,19:41,20:02,07/14/2026,
Puyallup,Kingston,Edmonds,20:20,20:21,20:41,07/14/2026,
Puyallup,Edmonds,Kingston,21:05,21:06,21:27,07/14/2026,
Puyallup,Kingston,Edmonds,05:30,05:34,05:55,07/15/2026,
Puyallup,Edmonds,Kingston,06:15,06:15,06:37,07/15/2026,
Puyallup,Kingston,Edmonds,07:00,07:01,07:23,07/15/2026,
