Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kitsap,Vashon,Southworth,11:25,11:27,11:38,09/05/2026,
Kitsap,Southworth,Vashon,11:45,11:49,12:00,09/05/2026,
Kitsap,Vashon,Fauntleroy,12:10,12:11,12:31,09/05/2026,
Kitsap,Fauntleroy,Vashon,12:45,12:49,13:02,09/05/2026,
Kitsap,Vashon,Fauntleroy,13:10,13:15,13:29,09/05/2026,
Kitsap,Fauntleroy,Vashon,13:40,13:46,14:02,09/05/2026,
Kitsap,Vashon,Southworth,14:10,14:13,14:25,09/05/2026,
Kitsap,Southworth,Vashon,14:35,14:41,14:51,09/05/2026,
Kitsap,Vashon,Fauntleroy,15:00,15:02,15:17,09/05/2026,
Kitsap,Fauntleroy,Vashon,15:30,15:30,15:46,09/05/2026,
Kitsap,Vashon,Fauntleroy,16:00,16:01,16:21,09/05/2026,
Kitsap,Fauntleroy,Vashon,16:30,16:31,16:45,09/05/2026,
Kitsap,Vashon,Fauntleroy,16:55,16:56,17:10,09/05/2026,
Kitsap,Fauntleroy,Vashon,17:25,17:26,17:41,09/05/2026,
Kitsap,Vashon,Fauntleroy,17:55,17:56,18:13,09/05/2026,
Kitsap,Fauntleroy,Vashon,18:30,18:31,18:45,09/05/2026,
Kitsap,Vashon,Fauntleroy,19:00,19:01,19:19,09/05/2026,
Kitsap,Fauntleroy,Vashon,19:30,19:31,19:45,09/05/2026,
Kitsap,Vashon,Southworth,19:55,19:56,20:06,09/05/2026,
Kitsap,Southworth,Fauntleroy,20:20,20:20,20:40,09/05/2026,
Kitsap,Fauntleroy,Vashon,20:55,20:56,21:11,09/05/2026,
Kitsap,Vashon,Southworth,21:25,21:26,21:36,09/05/2026,
Kitsap,Southworth,Vashon,21:50,21:50,22:07,09/05/2026,
Kitsap,Vashon,Fauntleroy,22:15,22:21,22:36,09/05/2026,
Kitsap,Fauntleroy,Vashon,22:55,23:00,23:14,09/05/2026,
Kitsap,Vashon,Fauntleroy,08:15,08:17,08:31,09/06/2026,
Kitsap,Fauntleroy,Vashon,08:50,08:52,09:05,09/06/2026,
Kitsap,Vashon,Fauntleroy,09:20,09:21,09:36,09/06/2026,
Kitsap,Fauntleroy,Vashon,09:50,09:51,10:05,09/06/2026,
Kitsap,Vashon,Fauntleroy,10:20,10:21,10:35,09/06/2026,
Kitsap,Fauntleroy,Vashon,10:55,10:58,11:12,09/06/2026,
Kitsap,Vashon,Southworth,11:25,11:26,11:36,09/06/2026,
Kitsap,Southworth,Vashon,11:45,11:47,11:59,09/06/2026,
Kitsap,Vashon,Fauntleroy,12:10,12:11,12:31,09/06/2026,
Kitsap,Fauntleroy,Vashon,12:45,12:47,13:02,09/06/2026,
Kitsap,Vashon,Fauntleroy,13:35,13:34,13:49,09/06/2026,
Kitsap,Fauntleroy,Vashon,14:05,14:02,14:15,09/06/2026,
Kitsap,Vashon,Southworth,14:10,14:27,14:37,09/06/2026,
Kitsap,Southworth,Vashon,14:35,15:00,15:11,09/06/2026,
Kitsap,Vashon,Fauntleroy,15:00,15:27,15:41,09/06/2026,
Kitsap,Fauntleroy,Vashon,15:30,15:56,16:09,09/06/2026,
Kitsap,Vashon,Fauntleroy,16:25,16:21,16:35,09/06/2026,
Kitsap,Fauntleroy,Vashon,16:30,16:44,16:58,09/06/2026,
Kitsap,Vashon,Fauntleroy,16:55,17:11,17:25,09/06/2026,
Kitsap,Fauntleroy,Vashon,17:25,17:37,17:50,09/06/2026,
Kitsap,Vashon,Fauntleroy,17:55,18:01,18:19,09/06/2026,
Kitsap,Fauntleroy,Vashon,18:30,18:31,18:46,09/06/2026,
Kitsap,Vashon,Fauntleroy,19:00,19:02,19:26,09/06/2026,
Kitsap,Fauntleroy,Vashon,19:30,19:36,19:50,09/06/2026,
Kitsap,Vashon,Southworth,19:55,19:57,20:09,09/06/2026,
Kitsap,Southworth,Fauntleroy,20:20,20:22,20:41,09/06/2026,
Kitsap,Fauntleroy,Vashon,20:55,20:56,21:11,09/06/2026,
Kitsap,Vashon,Southworth,21:25,21:26,21:39,09/06/2026,
Kitsap,Southworth,Vashon,21:50,21:51,22:04,09/06/2026,
Kitsap,Vashon,Fauntleroy,22:15,22:16,22:33,09/06/2026,
