Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tacoma,Bainbridge,Colman,15:00,15:14,15:47,03/29/2026,
Tacoma,Colman,Bainbridge,15:50,16:16,16:49,03/29/2026,
Tacoma,Bainbridge,Colman,16:40,17:11,17:42,03/29/2026,
Tacoma,Colman,Bainbridge,17:35,18:00,18:33,03/29/2026,
Tacoma,Bainbridge,Colman,18:30,18:50,19:22,03/29/2026,
Tacoma,Colman,Bainbridge,19:20,19:41,20:14,03/29/2026,
Tacoma,Bainbridge,Colman,20:10,20:29,21:05,03/29/2026,
Tacoma,Colman,Bainbridge,21:00,21:16,21:48,03/29/2026,
Tacoma,Bainbridge,Colman,21:45,21:58,22:31,03/29/2026,
Tacoma,Colman,Bainbridge,22:40,22:59,23:32,03/29/2026,
Tacoma,Bainbridge,Colman,05:20,05:21,05:53,03/30/2026,
Tacoma,Colman,Bainbridge,06:10,06:11,06:46,03/30/2026,
Tacoma,Bainbridge,Colman,07:05,07:06,07:38,03/30/2026,
Tacoma,Colman,Bainbridge,07:55,07:57,08:31,03/30/2026,
Tacoma,Bainbridge,Colman,08:45,08:47,09:21,03/30/2026,
Tacoma,Colman,Bainbridge,09:35,09:37,10:12,03/30/2026,
Tacoma,Bainbridge,Colman,12:20,12:22,12:55,03/30/2026,
Tacoma,Colman,Bainbridge,13:10,13:13,13:47,03/30/2026,
Tacoma,Bainbridge,Colman,14:05,14:08,14:45,03/30/2026,
Tacoma,Colman,Bainbridge,15:00,15:03,15:33,03/30/2026,
Tacoma,Bainbridge,Colman,15:50,15:52,16:25,03/30/2026,
Tacoma,Colman,Bainbridge,16:45,16:49,17:20,03/30/2026,
