Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Kingston,Edmonds,04:45,04:46,05:07,08/26/2026,
Puyallup,Edmonds,Kingston,05:35,05:36,05:59,08/26/2026,
Puyallup,Kingston,Edmonds,06:25,06:26,06:48,08/26/2026,
Puyallup,Edmonds,Kingston,07:10,07:11,07:33,08/26/2026,
Puyallup,Kingston,Edmonds,07:55,07:57,08:18,08/26/2026,
Puyallup,Edmonds,Kingston,08:50,08:51,09:14,08/26/2026,
Puyallup,Kingston,Edmonds,09:35,09:37,09:57,08/26/2026,
Puyallup,Edmonds,Kingston,10:20,10:22,10:42,08/26/2026,
Puyallup,Kingston,Edmonds,11:05,11:06,11:28,08/26/2026,
Puyallup,Edmonds,Kingston,11:55,11:56,12:16,08/26/2026,
Puyallup,Kingston,Edmonds,12:45,12:46,13:08,08/26/2026,
Puyallup,Edmonds,Kingston,13:35,13:36,13:57,08/26/2026,
Puyallup,Kingston,Edmonds,14:30,14:34,14:55,08/26/2026,
Puyallup,Edmonds,Kingston,15:15,15:22,15:44,08/26/2026,
Puyallup,Kingston,Edmonds,16:00,16:10,16:30,08/26/2026,
Puyallup,Edmonds,Kingston,16:45,16:56,17:18,08/26/2026,
Puyallup,Kingston,Edmonds,17:30,17:44,18:05,08/26/2026,
Puyallup,Edmonds,Kingston,18:15,18:27,18:49,08/26/2026,
Puyallup,Kingston,Edmonds,19:00,19:05,19:26,08/26/2026,
Puyallup,Edmonds,Kingston,19:40,19:42,20:03,08/26/2026,
Puyallup,Kingston,Edmonds,20:20,20:22,20:42,08/26/2026,
Puyallup,Edmonds,Kingston,21:05,21:06,21:27,08/26/2026,
Puyallup,Kingston,Edmonds,21:40,21:45,22:05,08/26/2026,
Puyallup,Edmonds,Kingston,22:25,22:26,22:47,08/26/2026,
Puyallup,Kingston,Edmonds,23:10,23:11,23:32,08/26/2026,
Puyallup,Edmonds,Kingston,23:45,23:45,00:06,08/26/2026,
Puyallup,Kingston,Edmonds,04:45,04:46,05:07,08/27/2026,
Puyallup,Edmonds,Kingston,05:35,05:36,05:57,08/27/2026,
Puyallup,Kingston,Edmonds,06:25,06:26,06:47,08/27/2026,
Puyallup,Edmonds,Kingston,07:10,07:11,07:32,08/27/2026,
Puyallup,Kingston,Edmonds,07:55,07:56,08:16,08/27/2026,
Puyallup,Edmonds,Kingston,08:50,08:51,09:12,08/27/2026,
Puyallup,Kingston,Edmonds,09:35,09:37,09:57,08/27/2026,
Puyallup,Edmonds,Kingston,10:20,10:32,10:53,08/27/2026,
Puyallup,Kingston,Edmonds,11:05,11:18,11:38,08/27/2026,
Puyallup,Edmonds,Kingston,11:55,12:06,12:27,08/27/2026,
Puyallup,Kingston,Edmonds,12:45,12:54,13:15,08/27/2026,
Puyallup,Edmonds,Kingston,13:35,13:43,14:04,08/27/2026,
Puyallup,Kingston,Edmonds,14:30,14:32,14:53,08/27/2026,
Puyallup,Edmonds,Kingston,15:15,15:19,15:40,08/27/2026,
Puyallup,Kingston,Edmonds,16:00,16:03,16:23,08/27/2026,
Puyallup,Edmonds,Kingston,16:45,16:51,17:12,08/27/2026,
Puyallup,Kingston,Edmonds,17:30,17:34,17:55,08/27/2026,
Puyallup,Edmonds,Kingston,18:15,18:24,18:46,08/27/2026,
Puyallup,Kingston,Edmonds,19:00,19:04,19:25,08/27/2026,
Puyallup,Edmonds,Kingston,19:40,19:42,20:04,08/27/2026,
Puyallup,Kingston,Edmonds,20:20,20:21,20:42,08/27/2026,
