Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Issaquah,Mukilteo,Clinton,00:05,00:05,00:20,08/14/2026,
Issaquah,Clinton,Mukilteo,00:35,00:36,00:49,08/14/2026,
Issaquah,Mukilteo,Clinton,01:05,01:04,01:17,08/14/2026,
Issaquah,Clinton,Mukilteo,06:00,06:01,06:15,08/14/2026,
Issaquah,Mukilteo,Clinton,06:30,06:30,06:44,08/14/2026,
Issaquah,Clinton,Mukilteo,07:00,07:01,07:14,08/14/2026,
Issaquah,Mukilteo,Clinton,07:30,07:30,07:44,08/14/2026,
Issaquah,Clinton,Mukilteo,08:00,08:01,08:14,08/14/2026,
Issaquah,Mukilteo,Clinton,08:30,08:30,08:44,08/14/2026,
Issaquah,Clinton,Mukilteo,09:00,09:02,09:18,08/14/2026,
Issaquah,Mukilteo,Clinton,09:30,09:34,09:47,08/14/2026,
Issaquah,Clinton,Mukilteo,10:00,10:06,10:21,08/14/2026,
Issaquah,Mukilteo,Clinton,10:30,10:39,10:52,08/14/2026,
Issaquah,Clinton,Mukilteo,11:00,11:09,11:23,08/14/2026,
Issaquah,Mukilteo,Clinton,11:30,11:39,11:51,08/14/2026,
Issaquah,Clinton,Mukilteo,12:00,12:09,12:22,08/14/2026,
Issaquah,Mukilteo,Clinton,12:30,12:41,12:53,08/14/2026,
Issaquah,Clinton,Mukilteo,13:00,13:16,13:30,08/14/2026,
Issaquah,Mukilteo,Clinton,13:30,13:49,14:03,08/14/2026,
Issaquah,Clinton,Mukilteo,14:00,14:23,14:36,08/14/2026,
Issaquah,Mukilteo,Clinton,14:35,14:56,15:10,08/14/2026,
Issaquah,Clinton,Mukilteo,15:35,15:32,15:47,08/14/2026,
Issaquah,Mukilteo,Clinton,16:05,16:04,16:19,08/14/2026,
Issaquah,Clinton,Mukilteo,16:35,16:38,16:53,08/14/2026,
Issaquah,Mukilteo,Clinton,17:10,17:12,17:26,08/14/2026,
Issaquah,Clinton,Mukilteo,17:35,17:46,18:00,08/14/2026,
Issaquah,Mukilteo,Clinton,18:10,18:22,18:35,08/14/2026,
Issaquah,Clinton,Mukilteo,18:35,18:54,19:08,08/14/2026,
Issaquah,Mukilteo,,19:05,19:23,00:00,08/14/2026,
Issaquah,Clinton,,19:35,19:53,00:00,08/14/2026,
Issaquah,Mukilteo,Clinton,20:35,20:35,20:50,08/14/2026,
Issaquah,Clinton,Mukilteo,21:00,21:07,21:21,08/14/2026,
Issaquah,Mukilteo,Clinton,21:30,21:39,21:54,08/14/2026,
Issaquah,Clinton,Mukilteo,22:00,22:08,22:22,08/14/2026,
Issaquah,Mukilteo,Clinton,22:30,22:30,22:49,08/14/2026,
Issaquah,Clinton,Mukilteo,06:00,06:02,06:18,08/15/2026,
Issaquah,Mukilteo,Clinton,06:30,06:31,06:44,08/15/2026,
Issaquah,Clinton,Mukilteo,07:00,07:00,07:14,08/15/2026,
Issaquah,Mukilteo,Clinton,07:30,07:30,07:44,08/15/2026,
Issaquah,Clinton,Mukilteo,08:00,08:01,08:15,08/15/2026,
Issaquah,Mukilteo,Clinton,08:30,08:31,08:45,08/15/2026,
Issaquah,Clinton,Mukilteo,09:00,09:00,09:13,08/15/2026,
Issaquah,Mukilteo,Clinton,09:30,09:30,09:43,08/15/2026,
Issaquah,Clinton,Mukilteo,10:00,10:01,10:15,08/15/2026,
Issaquah,Mukilteo,Clinton,10:30,10:31,10:45,08/15/2026,
Issaquah,Clinton,Mukilteo,11:00,11:02,11:15,08/15/2026,
