Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Suquamish,Anacortes,Friday Harbor,04:05,04:05,05:13,05/11/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:40,06:13,05/11/2026,
Suquamish,Lopez,Anacortes,06:25,06:25,07:10,05/11/2026,
Suquamish,Anacortes,Orcas,07:30,07:30,08:23,05/11/2026,
Suquamish,Orcas,Shaw,08:55,08:55,09:04,05/11/2026,
Suquamish,Shaw,Anacortes,09:10,09:10,10:05,05/11/2026,
Suquamish,Anacortes,Friday Harbor,10:30,10:36,11:44,05/11/2026,
Suquamish,Friday Harbor,Anacortes,12:20,12:20,13:28,05/11/2026,
Suquamish,Anacortes,Lopez,16:20,16:23,17:04,05/11/2026,
Suquamish,Lopez,Friday Harbor,17:15,17:15,18:00,05/11/2026,
Suquamish,Friday Harbor,Lopez,18:20,18:29,19:03,05/11/2026,
Suquamish,Lopez,Anacortes,19:05,19:10,19:54,05/11/2026,
Suquamish,Anacortes,Lopez,20:15,20:16,20:57,05/11/2026,
Suquamish,Lopez,Friday Harbor,21:10,21:10,21:42,05/11/2026,
Suquamish,Friday Harbor,Anacortes,22:05,22:05,23:15,05/11/2026,
Suquamish,Anacortes,Friday Harbor,04:05,04:13,05:22,05/12/2026,
Suquamish,Friday Harbor,Lopez,05:40,05:41,06:15,05/12/2026,
Suquamish,Lopez,Anacortes,06:25,06:25,07:10,05/12/2026,
Suquamish,Orcas,Shaw,08:55,08:58,09:07,05/12/2026,
