Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Friday Harbor,Lopez,06:05,06:13,06:54,05/08/2026,
Tillikum,Lopez,Shaw,06:50,07:03,07:20,05/08/2026,
Tillikum,Shaw,Orcas,07:20,07:24,07:33,05/08/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:43,08:34,05/08/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:47,09:25,05/08/2026,
Tillikum,Orcas,Shaw,09:45,09:47,09:55,05/08/2026,
Tillikum,Shaw,Lopez,10:00,10:00,10:21,05/08/2026,
Tillikum,Lopez,Friday Harbor,10:30,10:30,11:12,05/08/2026,
Tillikum,Friday Harbor,Orcas,11:30,12:00,12:45,05/08/2026,
Tillikum,Orcas,Shaw,12:50,12:56,13:05,05/08/2026,
Tillikum,Shaw,Lopez,13:05,13:10,13:29,05/08/2026,
Tillikum,Lopez,Friday Harbor,13:35,13:37,14:17,05/08/2026,
Tillikum,Friday Harbor,Lopez,14:30,14:32,15:15,05/08/2026,
Tillikum,Lopez,Shaw,15:20,15:23,15:43,05/08/2026,
Tillikum,Shaw,Orcas,15:45,15:47,15:56,05/08/2026,
Tillikum,Orcas,Shaw,16:05,16:08,16:16,05/08/2026,
Tillikum,Shaw,Lopez,16:20,16:20,16:40,05/08/2026,
Tillikum,Lopez,Friday Harbor,16:50,16:50,17:31,05/08/2026,
Tillikum,Friday Harbor,Orcas,17:40,17:41,18:40,05/08/2026,
Tillikum,Orcas,Shaw,19:00,19:00,19:15,05/08/2026,
Tillikum,Shaw,Lopez,19:15,19:19,19:39,05/08/2026,
Tillikum,Anacortes,Friday Harbor,22:00,22:01,23:29,05/08/2026,
Tillikum,Friday Harbor,Lopez,06:05,06:05,06:43,05/09/2026,
Tillikum,Lopez,Shaw,06:50,06:50,07:11,05/09/2026,
Tillikum,Shaw,Orcas,07:20,07:20,07:28,05/09/2026,
Tillikum,Orcas,Friday Harbor,07:40,07:40,08:25,05/09/2026,
Tillikum,Friday Harbor,Orcas,08:45,08:45,09:30,05/09/2026,
Tillikum,Orcas,Shaw,09:45,09:45,09:52,05/09/2026,
Tillikum,Shaw,Lopez,10:00,10:00,10:19,05/09/2026,
Tillikum,Lopez,Friday Harbor,10:30,10:30,11:12,05/09/2026,
Tillikum,Friday Harbor,Orcas,11:30,11:53,12:39,05/09/2026,
Tillikum,Orcas,Shaw,12:50,12:51,12:59,05/09/2026,
Tillikum,Shaw,Lopez,13:05,13:05,13:24,05/09/2026,
Tillikum,Lopez,Friday Harbor,13:35,13:35,14:17,05/09/2026,
Tillikum,Friday Harbor,Lopez,14:30,14:32,15:13,05/09/2026,
Tillikum,Lopez,Shaw,15:20,15:23,15:42,05/09/2026,
Tillikum,Shaw,Orcas,15:45,15:45,15:53,05/09/2026,
Tillikum,Orcas,Shaw,16:05,16:05,16:13,05/09/2026,
Tillikum,Shaw,Lopez,16:20,16:21,16:39,05/09/2026,
